tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,is-fire-related,text_nourl,key_score,from_locations,sent,clusters
474.0,"Paradise, CA",1.06e+18,"one of the searchers here tells me, they’re looking for anything the size of a loaf of bread. #paradiselost #searchandrescuemission #californiawildfires @paradise, california https://www.instagram.com/p/bqivbmlnwta/?utm_source=ig_twitter_share&amp;igshid=l5cxopzhvpos",2018-11-13 22:11:06+00:00,#paradiselost #searchandrescuemission #californiawildfires,LemorAbrams,,0,0,https://twitter.com/LemorAbrams/status/1062467919324553216,13,22,11,1,1,"One of the searchers here tells me, they’re looking for anything the size of a loaf of bread. #paradiselost #searchandrescuemission #californiawildfires @Paradise, California ",1,"Paradise, CA",0.0,0
473.0,"Paradise, CA",1.06e+18,our #wildcatfamily is committed to doing all we can to help spread awareness and help for those directly impacted by the #campfire. donate to the #wildcatsrise… https://www.instagram.com/p/bqiwu8vnnabpfrd96xdebeuben5pgu5j58wetu0/?utm_source=ig_twitter_share&amp;igshid=dsr1dk3hzvvq,2018-11-13 22:14:41+00:00,#WildcatFamily #CampFire #WildcatsRise,Heathaafeg,,0,0,https://twitter.com/Heathaafeg/status/1062468821506838528,13,22,14,1,1,Our #WildcatFamily is committed to doing all we can to help spread awareness and help for those directly impacted by the #CampFire. Donate to the #WildcatsRise… ,3,"Chico, CA",1.0,0
372.0,Butte County,1.06e+18,"our ca_ruralcounties rcrc family is coming together to support #buttecounty. as we share our gratitude this thanksgiving, let’s give with generosity to those who have lost everything in… https://www.instagram.com/p/bqsl3zvf9kh/?utm_source=ig_twitter_share&amp;igshid=yzz40d2wbffk",2018-11-17 17:52:23+00:00,#ButteCounty,StacyCorless,,0,0,https://twitter.com/StacyCorless/status/1063852361792323584,17,17,52,1,1,"Our ca_ruralcounties RCRC family is coming together to support #ButteCounty. As we share our gratitude this Thanksgiving, let’s give with generosity to those who have lost everything in… ",0,"Oroville, CA",1.0,4
690.0,"Paradise, CA",1.06e+18,our first glimpse of the #camp fire. here shooting a film for #novapbs @lake de sabla https://www.instagram.com/p/bp-tkmigrxu/?utm_source=ig_twitter_share&amp;igshid=to7jcmgorsu0,2018-11-09 20:47:26+00:00,#camp #novapbs,milesobrien,,0,0,https://twitter.com/milesobrien/status/1060997311898271745,9,20,47,1,1,Our first glimpse of the #camp fire. Here shooting a film for #novapbs @Lake De Sabla ,1,"Paradise, CA",1.0,0
283.0,"Paradise, CA",1.06e+18,our first sliver of a sunset here in chico since the #campfireparadise erupted 10 days ago. the air is starting to clear a bit and we are breathing easier. my favorite poolboy couldn’t… https://www.instagram.com/p/bqv6gc7nwyh/?utm_source=ig_twitter_share&amp;igshid=14fc3bwa2s417,2018-11-19 00:46:34+00:00,#campfireparadise,CuratedTravelHL,,0,0,https://twitter.com/CuratedTravelHL/status/1064318983887880192,19,0,46,1,1,Our first sliver of a sunset here in Chico since the #campfireparadise erupted 10 days ago. The air is starting to clear a bit and we are breathing easier. My favorite poolboy couldn’t… ,1,"Chico, CA",1.0,0
329.0,"Paradise, CA",1.06e+18,"our hearts are broken and our thoughts and prayers go out to those experiencing the incredible devastation and loss from the camp fire. we knew the impact was significant, but we had… https://www.instagram.com/p/bqsufrphoeh/?utm_source=ig_twitter_share&amp;igshid=17d01jkd6tucr",2018-11-17 16:23:07+00:00,,rosevilleyamaha,,0,0,https://twitter.com/rosevilleyamaha/status/1063829897943101441,17,16,23,1,1,"Our hearts are broken and our thoughts and prayers go out to those experiencing the incredible devastation and loss from the Camp Fire. We knew the impact was significant, but we had… ",1,"Paradise, CA",0.0,0
699.0,"Paradise, CA",1.06e+18,"our home away from home when we visited our dad/papa paul.... gone. #paradisestrong #campfire #ponderosagardensinn @paradise, california https://www.instagram.com/p/bp-k9gcfxfqaumqvgftb6giebb0z5zl8h5rw-g0/?utm_source=ig_twitter_share&amp;igshid=1me7dz04earsd",2018-11-09 19:32:10+00:00,#paradisestrong #campfire #ponderosagardensinn,crappyprplscion,,0,0,https://twitter.com/crappyprplscion/status/1060978372216606725,9,19,32,1,1,"Our home away from home when we visited our Dad/Papa Paul.... gone. #paradisestrong #campfire #ponderosagardensinn @Paradise, California ",1,"Paradise, CA",1.0,0
393.0,"Paradise, CA",1.06e+18,"our sister, who is also a teacher in #paradise, returned from being evacuated from the #campfire to find her home completely gone. her dog and boys are… https://www.instagram.com/p/bqoe9a0fikcgvwv_x_pdmmzakxfqyxoz1rzxkc0/?utm_source=ig_twitter_share&amp;igshid=1dtem30vdorjn",2018-11-15 23:47:32+00:00,#Paradise #CampFire,TimmyT_BeerMe,,2,1,https://twitter.com/TimmyT_BeerMe/status/1063216964473184257,15,23,47,1,1,"Our Sister, who is also a teacher in #Paradise, returned from being evacuated from the #CampFire to find her home completely GONE. Her dog and boys are… ",2,"Paradise, CA",1.0,0
696.0,"Paradise, CA",1.06e+18,"outside our front door at 11:20am, it's like nighttime. #campfire @chico, california https://www.instagram.com/p/bp-ly_whvqt/?utm_source=ig_twitter_share&amp;igshid=poiiagxcj60o",2018-11-09 19:39:31+00:00,#campfire,Doug_Churchill,,0,0,https://twitter.com/Doug_Churchill/status/1060980222013640705,9,19,39,1,1,"Outside our front door at 11:20am, it's like nighttime. #campfire @Chico, California ",1,"Chico, CA",1.0,0
643.0,"Paradise, CA",1.06e+18,"paradise is on fire. there has been a mandatory evacuation. 10 acres of wild fire so far. this is from my driveway, no filter. when we woke up the smoke was… https://www.instagram.com/p/bp7xurglgmfhltjcgopjte_qxbtjnk53akqgxw0/?utm_source=ig_twitter_share&amp;igshid=vnwwwnt29uy6",2018-11-10 16:15:24+00:00,,BristolPistolTN,,0,0,https://twitter.com/BristolPistolTN/status/1061291240044539904,10,16,15,1,1,"Paradise is on fire. There has been a mandatory evacuation. 10 acres of wild fire so far. This is from my driveway, no filter. When we woke up the smoke was… ",3,"Paradise, CA",1.0,0
252.0,"Paradise, CA",1.06e+18,paradise lake and my favorite mtb bike “paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could… https://www.instagram.com/p/bqxhsaqlk2c/?utm_source=ig_twitter_share&amp;igshid=3b5f7v6hv0pu,2018-11-19 15:51:56+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064546826009878528,19,15,51,1,1,Paradise Lake and my favorite mtb bike “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could… ,1,"Magalia, CA",1.0,1
122.0,"Paradise, CA",1.07e+18,paradise lake running trails paradise lake “paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we… https://www.instagram.com/p/bqfk0qcfvzn/?utm_source=ig_twitter_share&amp;igshid=188r1050sulmp,2018-11-22 15:05:57+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065622418692157441,22,15,5,1,1,Paradise Lake running trails Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we… ,1,"Magalia, CA",1.0,1
120.0,"Paradise, CA",1.07e+18,paradise lake trail paradise lake “paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could… https://www.instagram.com/p/bqfloc2fyvo/?utm_source=ig_twitter_share&amp;igshid=5v94dcvbv2fy,2018-11-22 15:13:35+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065624340014747648,22,15,13,1,1,Paradise Lake trail Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could… ,1,"Paradise, CA",1.0,1
601.0,"Paradise, CA",1.06e+18,"paradise lost. fire insatiable. california burning. #californiafires • #smokeinthesky • #swallowedinbrown • @paradise, california https://www.instagram.com/p/bqb2xhnlxpj/?utm_source=ig_twitter_share&amp;igshid=1a86wth4da629",2018-11-11 05:52:59+00:00,#californiafires #smokeinthesky #swallowedinbrown,SDGLowEnd,,0,0,https://twitter.com/SDGLowEnd/status/1061496993434849280,11,5,52,1,1,"Paradise lost. Fire insatiable. California burning. #californiafires • #smokeinthesky • #swallowedinbrown • @Paradise, California ",3,"Paradise, CA",0.0,0
455.0,"Paradise, CA",1.06e+18,"paradise reunion: a heartwarming update to the injured cat that was rescued by albanyfire1869 firefighters off of skyway saturday morning in #paradise. the cat, named charlie, was finally… https://www.instagram.com/p/bqjpvkghavl/?utm_source=ig_twitter_share&amp;igshid=qieslugiqilw",2018-11-14 06:32:49+00:00,#Paradise,Carlos_Saucedo,,1,1,https://twitter.com/Carlos_Saucedo/status/1062594179627274241,14,6,32,1,1,"PARADISE REUNION: A heartwarming update to the injured cat that was rescued by albanyfire1869 firefighters off of Skyway Saturday morning in #Paradise. The cat, named Charlie, was finally… ",1,"Paradise, CA",1.0,0
298.0,"Paradise, CA",1.06e+18,"paradise, ca - november 17, 2018 the sun sets on another day in paradise, california, bringing an end to our team’s efforts to locate human remains that may account for some of the… https://www.instagram.com/p/bqu_carhuyw/?utm_source=ig_twitter_share&amp;igshid=k87wvvf5z8hz",2018-11-18 16:10:29+00:00,,TahoeMarmot,,0,0,https://twitter.com/TahoeMarmot/status/1064189107428040706,18,16,10,1,1,"Paradise, CA - November 17, 2018 The sun sets on another day in Paradise, California, bringing an end to our team’s efforts to locate human remains that may account for some of the… ",0,"Paradise, CA",1.0,0
299.0,"Paradise, CA",1.06e+18,"paradise, ca #nofilter #campfire @paradise, california https://www.instagram.com/p/bqu8j_mbmw9/?utm_source=ig_twitter_share&amp;igshid=1lf4rxf86fp3p",2018-11-18 15:48:57+00:00,#nofilter #campfire,amlikethewind,,0,1,https://twitter.com/amlikethewind/status/1064183688613761024,18,15,48,1,1,"Paradise, CA #nofilter #campfire @Paradise, California ",1,"Paradise, CA",1.0,0
390.0,"Paradise, CA",1.06e+18,"paradise, ca. #campfire #buttecounty #cawildfires #paradise @paradise, california https://www.instagram.com/p/bqol3tkb13m/?utm_source=ig_twitter_share&amp;igshid=syccipwcbl4r",2018-11-16 00:50:35+00:00,#campfire #buttecounty #cawildfires #paradise,TheLisaHouck,,0,0,https://twitter.com/TheLisaHouck/status/1063232832007483393,16,0,50,1,1,"Paradise, CA. #campfire #buttecounty #cawildfires #paradise @Paradise, California ",2,"Paradise, CA",1.0,0
,"Oroville, CA",1.06e+18,paying it forward- “friends helping friends” fundraiser dinner we donated for #cascadefire #victims #lomarica -super fun group #tastingroom #evoo #gourmet #menu #goodtimes #farmlife… https://www.instagram.com/p/bpx9alkftj-/?utm_source=ig_twitter_share&amp;igshid=1mok9ybiv78t1,2018-11-05 01:42:54+00:00,#cascadefire #victims #lomarica #tastingroom #evoo #gourmet #menu #goodtimes #farmlife,calolea,,1,0,https://twitter.com/calolea/status/1059259732190547968,5,1,42,0,1,Paying it forward- “Friends helping Friends” fundraiser dinner we donated for #cascadefire #victims #lomarica -Super fun group #tastingroom #evoo #gourmet #menu #goodtimes #farmlife… ,1,"Oroville, CA",1.0,4
30.0,"Paradise, CA",1.07e+18,"perspective on the camp fire. hard to fathom... #campfire2018 #theloveintheairisthickerthanthesmoke #buttestrong @chico, california https://www.instagram.com/p/bql6skonr8t/?utm_source=ig_twitter_share&amp;igshid=c6yghi0xsbag",2018-11-25 05:56:08+00:00,#CampFire2018 #theloveintheairisthickerthanthesmoke #ButteStrong,teamwilkins,,0,0,https://twitter.com/teamwilkins/status/1066571217224650752,25,5,56,1,1,"Perspective on the Camp Fire. Hard to fathom... #CampFire2018 #theloveintheairisthickerthanthesmoke #ButteStrong @Chico, California ",3,"Chico, CA",0.0,0
681.0,"Paradise, CA",1.06e+18,pg&e says it had problem near site of camp fire,2018-11-10 00:45:45+00:00,,FOX40,,2,0,https://twitter.com/FOX40/status/1061057288230879232,10,0,45,1,1,PG&E Says It Had Problem Near Site of Camp Fire,1,"Paradise, CA",0.0,0
576.0,"Paradise, CA",1.06e+18,"please consider donating to this fund that will help students, displaced by the camp fire get back on their feet. the camp fire has destroyed 7000 homes, displacing thousands of people… https://www.instagram.com/p/bqdpaaeg-6l/?utm_source=ig_twitter_share&amp;igshid=23257fs45e1l",2018-11-11 22:30:59+00:00,,BBLmeister,,1,0,https://twitter.com/BBLmeister/status/1061748149553901568,11,22,30,1,1,"Please consider donating to this fund that will help students, displaced by the Camp Fire get back on their feet. The Camp Fire has destroyed 7000 homes, displacing thousands of people… ",2,"Chico, CA",0.0,4
542.0,"Paradise, CA",1.06e+18,"please copy and paste and post this to your news feed so it shows up as a current post! #campfire #californiafires @magalia, california https://www.instagram.com/p/bqfajocb3h6/?utm_source=ig_twitter_share&amp;igshid=9ab8hukkr504",2018-11-12 14:59:45+00:00,#campfire #californiafires,JILLengelsen,,0,0,https://twitter.com/JILLengelsen/status/1061996980409458688,12,14,59,1,1,"Please copy and paste and post this to your news feed so it shows up as a current post! #campfire #californiafires @Magalia, California ",2,"Magalia, CA",1.0,0
368.0,"Paradise, CA",1.06e+18,"please do what you can to help the victims of the #campfire in paradise, ca...so many are left with nothing if you live in an area susceptible to wildfires “be ready” plan… https://www.instagram.com/p/bqp3gx6fqnt/?utm_source=ig_twitter_share&amp;igshid=1xpsfnm37lkjl",2018-11-16 16:26:52+00:00,#campfire,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1063468456178315265,16,16,26,1,1,"please do what you can to help the victims of the #campfire in Paradise, CA...so many are left with nothing if you live in an area susceptible to wildfires “be ready” plan… ",2,"Paradise, CA",1.0,0
586.0,"Paradise, CA",1.06e+18,please donate to butte county!!!! our community has been devastated... evacuees are sleeping in cars and tents in parking lots all over chico and neighboring towns. shelters are at… https://www.instagram.com/p/bqdh2vrbmij/?utm_source=ig_twitter_share&amp;igshid=18jkvrpcs04pp,2018-11-11 17:41:19+00:00,,MyLifein3x5s,,0,0,https://twitter.com/MyLifein3x5s/status/1061675249127903232,11,17,41,1,1,PLEASE DONATE TO BUTTE COUNTY!!!! Our community has been devastated... evacuees are sleeping in cars and tents in parking lots all over Chico and neighboring towns. Shelters are at… ,1,"Chico, CA",0.0,0
574.0,"Durham, CA",1.06e+18,"please help family in paradise who lost everything https://www.gofundme.com/6dta03s @paradise, california https://www.instagram.com/p/bqfzqlqncgv/?utm_source=ig_twitter_share&amp;igshid=l00hiz3iekbl",2018-11-12 14:55:19+00:00,,micasabohemia,,0,0,https://twitter.com/micasabohemia/status/1061995864674197505,12,14,55,1,1,"Please help family in paradise who lost everything  @Paradise, California ",0,"Paradise, CA",0.0,4
