tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,is-fire-related,text_nourl,key_score,from_locations,sent
790,"Paradise, CA",1.06E+18,"It may be a #tshirt and #leggings kind of day, but my #essentialoils have my back (and front and middle )!#footballlife #coacheswife #fridaynightwives… https://www.instagram.com/p/Bp43GM_nO8_zsxfyFWttvj5sVNijFb4VgSH_wU0/?utm_source=ig_twitter_share&amp;igshid=1i0eggtq0vocj",2018-11-07 18:02:24+00:00,#tshirt #leggings #essentialoils #footballlife #coacheswife #fridaynightwives,tricalee3,,0,0,https://twitter.com/tricalee3/status/1060231006819680256,7,18,2,0,0,"It may be a #tshirt and #leggings kind of day, but my #essentialoils have my back (and front and middle )!#footballlife #coacheswife #fridaynightwives…",0,"Paradise, CA",1
486,"Paradise, CA",1.06E+18,"It's been a rough couple days for butte county due to the #CampFire @Chico, California https://www.instagram.com/p/BqINhNgAjF8/?utm_source=ig_twitter_share&amp;igshid=1vs0t6bvir87g",2018-11-13 17:08:28+00:00,#CampFire,angiepangie486,,0,0,https://twitter.com/angiepangie486/status/1062391760943366146,13,17,8,1,1,"It's been a rough couple days for butte county due to the #CampFire @Chico, California",1,"Chico, CA",1
670,"Paradise, CA",1.06E+18,"It's official: my parents house was one of the casualties of the #CampFire in Paradise, CA. Fortunately everyone I know there got out ok, but it's hard to… https://www.instagram.com/p/Bp_M1yFh6BGpSCDL1Rp0It9KPtPEbeXkVl7atM0/?utm_source=ig_twitter_share&amp;igshid=1qkkhasfnv8e2",2018-11-10 05:07:52+00:00,#CampFire,_be_excellent,,0,1,https://twitter.com/_be_excellent/status/1061123251592724480,10,5,7,1,1,"It's official: my parents house was one of the casualties of the #CampFire in Paradise, CA. Fortunately everyone I know there got out ok, but it's hard to…",1,"Paradise, CA",1
,"Paradise, CA",1.06E+18,"It's such a joy to have a client love their hair again! The lovely lady had brassy, grown out color, and wanted a lighter, brighter look with deep dimension. I think we hit the nail on the… https://www.instagram.com/p/BpxNSNQnuZn/?utm_source=ig_twitter_share&amp;igshid=zjsy7j6nfqka",2018-11-04 18:42:23+00:00,,EvelynToddHair,,0,0,https://twitter.com/EvelynToddHair/status/1059153903646896129,4,18,42,0,0,"It's such a joy to have a client love their hair again! The lovely lady had brassy, grown out color, and wanted a lighter, brighter look with deep dimension. I think we hit the nail on the…",0,"Chico, CA",1
280,"Paradise, CA",1.06E+18,"It's times like these that I'm glad that government leadership is bigger than one man and one party. (cough Honea, cough) I don't even find this funny anymore… https://www.instagram.com/p/BqV927QAJLPCjTqP5G3zEPplHjAJTkjk-BCdwA0/?utm_source=ig_twitter_share&amp;igshid=n48onsuhobuo",2018-11-19 01:19:49+00:00,,vivalehoho,,0,0,https://twitter.com/vivalehoho/status/1064327352593850368,19,1,19,1,0,"It's times like these that I'm glad that government leadership is bigger than one man and one party. (cough Honea, cough) I don't even find this funny anymore…",0,"Paradise, CA",0
635,"Paradise, CA",1.06E+18,"It’s been an extremely anxiety filled few days here in Chico. We’ve been on high alert: bags packed, sleepless nights, and friends who have lost homes. This is my happy place, the Feather… https://www.instagram.com/p/BqAw9PrHsHG/?utm_source=ig_twitter_share&amp;igshid=vn3u4hk38jk5",2018-11-10 19:42:52+00:00,,MyLifein3x5s,,0,0,https://twitter.com/MyLifein3x5s/status/1061343453978812417,10,19,42,1,1,"It’s been an extremely anxiety filled few days here in Chico. We’ve been on high alert: bags packed, sleepless nights, and friends who have lost homes. This is my happy place, the Feather…",0,"Chico, CA",0
340,"Paradise, CA",1.06E+18,"It’s difficult to comprehend the scale of destruction from the #campfire. @weatherchannel @Paradise, California https://www.instagram.com/p/BqRQLxZhHql/?utm_source=ig_twitter_share&amp;igshid=z90gfhwgly83",2018-11-17 05:28:51+00:00,#campfire,amlikethewind,@weatherchannel,0,0,https://twitter.com/amlikethewind/status/1063665246353666048,17,5,28,1,1,"It’s difficult to comprehend the scale of destruction from the #campfire. @weatherchannel @Paradise, California",0,"Paradise, CA",1
,"Paradise, CA",1.06E+18,"It’s hard to believe that today is this cutie pie’s first birthday! One year ago today he stole our hearts and we’re never taking them back. We love you, Charlie! Gigi and Grandpa… https://www.instagram.com/p/BpqBnRdHkqb/?utm_source=ig_twitter_share&amp;igshid=ofw91x00nz7z",2018-11-01 23:46:32+00:00,,CuratedTravelHL,,0,0,https://twitter.com/CuratedTravelHL/status/1058143284055494656,1,23,46,0,0,"It’s hard to believe that today is this cutie pie’s first birthday! One year ago today he stole our hearts and we’re never taking them back. We love you, Charlie! Gigi and Grandpa…",0,"Chico, CA",1
173,Butte County,1.07E+18,It’s raining in Paradise! Good news for fires but making it tough for displaced families from the fires. We will be cooking all day today with wckitchen laurenchandlercooks #campfire… https://www.instagram.com/p/BqdGiDiBfo8/?utm_source=ig_twitter_share&amp;igshid=1ikw6h63wd8pd,2018-11-21 19:49:57+00:00,#campfire,jenelleisaacson,,0,0,https://twitter.com/jenelleisaacson/status/1065331502488174593,21,19,49,1,1,It’s raining in Paradise! Good news for fires but making it tough for displaced families from the fires. We will be cooking all day today with wckitchen laurenchandlercooks #campfire…,0,"Oroville, CA",1
478,"Paradise, CA",1.06E+18,"Its been a few weeks, but this #Friday I'll be back on the decks at @Deejay_Eclectic So, come out and get your mind off of things and let lose for a while. #chicoca #chicostate… https://www.instagram.com/p/BqIj23JHrIQ/?utm_source=ig_twitter_share&amp;igshid=13dgrv19gxwfw",2018-11-13 20:22:11+00:00,#Friday #chicoca #chicostate,Deejay_Eclectic,@Deejay_Eclectic,0,0,https://twitter.com/Deejay_Eclectic/status/1062440510206418944,13,20,22,1,0,"Its been a few weeks, but this #Friday I'll be back on the decks at @Deejay_Eclectic So, come out and get your mind off of things and let lose for a while. #chicoca #chicostate…",0,"Chico, CA",0
414,"Paradise, CA",1.06E+18,"JBR @Chico, California https://www.instagram.com/p/BqNLyMln5-D/?utm_source=ig_twitter_share&amp;igshid=pq2kw8o2rl89",2018-11-15 15:27:59+00:00,,warehousejon,,0,0,https://twitter.com/warehousejon/status/1063091246795800576,15,15,27,1,0,"JBR @Chico, California",0,"Chico, CA",1
,"Paradise, CA",1.06E+18,"Jimmy is a little too buff for this costume... However now all three of our babes have worn it at one point in their lives #jimmybehrhart #jimmythewestie @Chico, California https://www.instagram.com/p/BpnguPTg3UX/?utm_source=ig_twitter_share&amp;igshid=d07z1mqo4nq1",2018-11-01 00:19:53+00:00,#jimmybehrhart #jimmythewestie,colleenmichelle,,0,0,https://twitter.com/colleenmichelle/status/1057789285401804801,1,0,19,0,0,"Jimmy is a little too buff for this costume... However now all three of our babes have worn it at one point in their lives #jimmybehrhart #jimmythewestie @Chico, California",0,"Chico, CA",1
453,"Paradise, CA",1.06E+18,"Join me in praying over the fire fighters who are working and surviving in the terrible conditions. God be with you all. @Paradise, California https://www.instagram.com/abigail_m3/p/BqKSYvmA3EP/?utm_source=ig_twitter_share&amp;igshid=1lxwe6o7n48o6",2018-11-14 12:28:01+00:00,,OMIEMSEDU,,0,0,https://twitter.com/OMIEMSEDU/status/1062683571616276480,14,12,28,1,1,"Join me in praying over the fire fighters who are working and surviving in the terrible conditions. God be with you all. @Paradise, California",1,"Paradise, CA",0
519,"Paradise, CA",1.06E+18,"Just got this picture from my sister. The house I grew up in is gone. This is what’s left. Sad day. #campfire #devastated #paradise @Paradise, California https://www.instagram.com/p/BqGRL02g6RR/?utm_source=ig_twitter_share&amp;igshid=wa7gl3jhbb08",2018-11-12 23:02:02+00:00,#campfire #devastated #paradise,tekturbo,,1,3,https://twitter.com/tekturbo/status/1062118349071622144,12,23,2,1,1,"Just got this picture from my sister. The house I grew up in is gone. This is what’s left. Sad day. #campfire #devastated #paradise @Paradise, California",1,"Paradise, CA",0
767,"Paradise, CA",1.06E+18,Just hanging here this morning working on my squat mobility. #squats #mobility #flexibility #wallsquats #gym #workout #health #fitness #inmotionfitness #goals #gains… https://www.instagram.com/trudikrupocki/p/Bp7ETJtnbyl/?utm_source=ig_twitter_share&amp;igshid=1u7f54z7bduxh,2018-11-08 14:36:19+00:00,#squats #mobility #flexibility #wallsquats #gym #workout #health #fitness #inmotionfitness #goals #gains,gratefulcake,,0,0,https://twitter.com/gratefulcake/status/1060541531151523841,8,14,36,1,0,Just hanging here this morning working on my squat mobility. #squats #mobility #flexibility #wallsquats #gym #workout #health #fitness #inmotionfitness #goals #gains…,0,"Chico, CA",1
467,"Chico, CA",1.06E+18,Just my guy yetiduck skipping rocks. Skipping rocks in slow motion is cool! #skippingrocks #myman #marcparker @Bidwell–Sacramento River State Park https://www.instagram.com/p/BqI6tGRnJGB/?utm_source=ig_twitter_share&amp;igshid=10a5r02w38vmu,2018-11-13 23:42:56+00:00,#skippingrocks #myman #marcparker,itry2frog1st,,0,0,https://twitter.com/itry2frog1st/status/1062491032753975296,13,23,42,1,0,Just my guy yetiduck skipping rocks. Skipping rocks in slow motion is cool! #skippingrocks #myman #marcparker @Bidwell–Sacramento River State Park,0,"Chico, CA",1
683,"Paradise, CA",1.06E+18,"Just posted a photo @Chico, California https://www.instagram.com/p/Bp-rsiJHxZE/?utm_source=ig_twitter_share&amp;igshid=1e2k7bxl9g0uf",2018-11-10 00:18:15+00:00,,MeganGoldsby,,0,0,https://twitter.com/MeganGoldsby/status/1061050365020319744,10,0,18,1,1,"Just posted a photo @Chico, California",0,"Chico, CA",1
196,"Paradise, CA",1.06E+18,"Just posted a photo @Chico, California https://www.instagram.com/p/Bqan7rMA8ZB/?utm_source=ig_twitter_share&amp;igshid=1hctv2lsa1pwc",2018-11-20 20:44:07+00:00,,michaelcapponi,,0,0,https://twitter.com/michaelcapponi/status/1064982745640828933,20,20,44,1,1,"Just posted a photo @Chico, California",0,"Chico, CA",1
67,"Paradise, CA",1.07E+18,"Just posted a photo @Chico, California https://www.instagram.com/p/BqiuZbAHDrd/?utm_source=ig_twitter_share&amp;igshid=wwah1xjsl932",2018-11-24 00:14:30+00:00,,teamwilkins,,0,0,https://twitter.com/teamwilkins/status/1066122852133453824,24,0,14,1,1,"Just posted a photo @Chico, California",0,"Chico, CA",1
24,"Paradise, CA",1.07E+18,"Just posted a photo @Chico, California https://www.instagram.com/p/Bqnevv5BMKDpKLmp5jXM_pyw2F5IxO6uDclYZg0/?utm_source=ig_twitter_share&amp;igshid=xcv9bnnkq8je",2018-11-25 20:35:09+00:00,,RossyGallardo1,,0,0,https://twitter.com/RossyGallardo1/status/1066792427816722432,25,20,35,1,0,"Just posted a photo @Chico, California",0,"Chico, CA",1
400,"Paradise, CA",1.06E+18,"Just posted a photo @Chico, California Events https://www.instagram.com/p/BqNr5x_gqLfZCykqK-Mmm3UVoKoZMNqXFlSR0M0/?utm_source=ig_twitter_share&amp;igshid=rw9fui1w2lzl",2018-11-15 20:08:41+00:00,,wranglermom3,,0,0,https://twitter.com/wranglermom3/status/1063161886596718592,15,20,8,1,1,"Just posted a photo @Chico, California Events",0,"Chico, CA",1
322,"Paradise, CA",1.06E+18,Just posted a photo @East Ave Church https://www.instagram.com/p/BqTSAb3nh-d/?utm_source=ig_twitter_share&amp;igshid=14sc7ro1glu5x,2018-11-18 00:17:47+00:00,,CoraKolacz,,0,0,https://twitter.com/CoraKolacz/status/1063949352996081665,18,0,17,1,1,Just posted a photo @East Ave Church,0,"Chico, CA",1
321,"Paradise, CA",1.06E+18,Just posted a photo @East Ave Church https://www.instagram.com/p/BqTSiJLHXig/?utm_source=ig_twitter_share&amp;igshid=128oahlrpg2t4,2018-11-18 00:22:23+00:00,,CoraKolacz,,0,0,https://twitter.com/CoraKolacz/status/1063950510577934336,18,0,22,1,1,Just posted a photo @East Ave Church,0,"Chico, CA",1
806,"Paradise, CA",1.06E+18,Just posted a photo @Melody Records https://www.instagram.com/p/Bp3CpTwlUy0XQnNieGEG0c5NcAkM_SpfR69b9A0/?utm_source=ig_twitter_share&amp;igshid=1rgkpzpidamv4,2018-11-07 01:04:50+00:00,,nocakeyky,,0,0,https://twitter.com/nocakeyky/status/1059974924553601026,7,1,4,0,0,Just posted a photo @Melody Records,0,"Chico, CA",1
718,"Paradise, CA",1.06E+18,Just posted a photo @Paradise Adventist Academy https://www.instagram.com/p/Bp9z02MlHDy/?utm_source=ig_twitter_share&amp;igshid=mla24fio7spu,2018-11-09 16:10:02+00:00,,paacougars,,2,0,https://twitter.com/paacougars/status/1060927501902450690,9,16,10,1,1,Just posted a photo @Paradise Adventist Academy,0,"Paradise, CA",1
394,"Paradise, CA",1.06E+18,"Just posted a photo @Paradise, California https://www.instagram.com/p/BqOBu8uH1Ba/?utm_source=ig_twitter_share&amp;igshid=1h05ylhhj2shh",2018-11-15 23:19:25+00:00,,JohnOnWine,,0,0,https://twitter.com/JohnOnWine/status/1063209887650508800,15,23,19,1,1,"Just posted a photo @Paradise, California",0,"Paradise, CA",1
218,"Paradise, CA",1.06E+18,"Just posted a photo @Paradise, California https://www.instagram.com/p/BqZSHtunjkoq8buRq75TcP3vZDO6lQMT1m5F7k0/?utm_source=ig_twitter_share&amp;igshid=u1g4p6mwjku9",2018-11-20 08:14:15+00:00,,vivalehoho,,0,0,https://twitter.com/vivalehoho/status/1064794036937076736,20,8,14,1,1,"Just posted a photo @Paradise, California",0,"Paradise, CA",1
159,"Paradise, CA",1.07E+18,"Just posted a photo @Paradise, California https://www.instagram.com/p/BqcwnmFHvHq/?utm_source=ig_twitter_share&amp;igshid=1cljgcajutdq2",2018-11-21 16:39:20+00:00,,MeganGoldsby,,0,0,https://twitter.com/MeganGoldsby/status/1065283529846767616,21,16,39,1,1,"Just posted a photo @Paradise, California",0,"Paradise, CA",1
12,"Paradise, CA",1.07E+18,"Just posted a photo @Sacramento, California https://www.instagram.com/p/Bqnzagvlxtw/?utm_source=ig_twitter_share&amp;igshid=1kcx9k4gmik81",2018-11-25 23:34:33+00:00,,nicholechoice,,0,0,https://twitter.com/nicholechoice/status/1066837573807546368,25,23,34,1,0,"Just posted a photo @Sacramento, California",0,"Sacramento, CA",1
11,"Paradise, CA",1.07E+18,"Just posted a photo @Sacramento, California https://www.instagram.com/p/BqnzzjZFUED/?utm_source=ig_twitter_share&amp;igshid=19z4ez8py00on",2018-11-25 23:37:57+00:00,,nicholechoice,,0,0,https://twitter.com/nicholechoice/status/1066838431618207745,25,23,37,1,0,"Just posted a photo @Sacramento, California",0,"Sacramento, CA",1
152,"Oroville, CA",1.06E+18,Just posted a photo @Ukla Studios https://www.instagram.com/p/BqCFBdGAb1E/?utm_source=ig_twitter_share&amp;igshid=akaga92wqok7,2018-11-11 07:57:13+00:00,,UKLA_Music,,0,0,https://twitter.com/UKLA_Music/status/1061528259601543168,11,7,57,1,1,Just posted a photo @Ukla Studios,0,"Gridley, CA",1
,"Paradise, CA",1.06E+18,"Just posted a video @Chico, California https://www.instagram.com/p/BpoDRGfHVqr/?utm_source=ig_twitter_share&amp;igshid=81yp2cojh3xs",2018-11-01 05:21:45+00:00,,jimbo3,,0,0,https://twitter.com/jimbo3/status/1057865254846251008,1,5,21,0,0,"Just posted a video @Chico, California",0,"Chico, CA",1
65,"Paradise, CA",1.07E+18,"Just posted a video @Chico, California https://www.instagram.com/p/BqivDGIgtNP/?utm_source=ig_twitter_share&amp;igshid=iju5neasms3u",2018-11-24 00:21:48+00:00,,jimbo3,,0,0,https://twitter.com/jimbo3/status/1066124691134472193,24,0,21,1,0,"Just posted a video @Chico, California",0,"Chico, CA",1
769,"Paradise, CA",1.06E+18,Just posted a video @Farm Star Pizza https://www.instagram.com/p/Bp6HSdYndtl/?utm_source=ig_twitter_share&amp;igshid=1p4ny6pxdjiwe,2018-11-08 05:45:20+00:00,,jimbo3,,0,0,https://twitter.com/jimbo3/status/1060407905684520960,8,5,45,1,0,Just posted a video @Farm Star Pizza,0,"Chico, CA",1
17,"Paradise, CA",1.07E+18,"Just posted a video @Sacramento, California https://www.instagram.com/p/Bqny3-_BnQ36wJvuE4Sl1nIwyYLT6p0q-EuT180/?utm_source=ig_twitter_share&amp;igshid=jb9ak12slhzf",2018-11-25 23:31:34+00:00,,sabiovasquez,,0,0,https://twitter.com/sabiovasquez/status/1066836825677938688,25,23,31,1,0,"Just posted a video @Sacramento, California",0,"Sacramento, CA",1
