tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,is-fire-related,text_nourl,key_score,from_locations,sent
,"Paradise, CA",1.06e+18,"happy halloween everyone! from the archives: coverage of thrill the world in chico, ca #ashtonboni #sanfranciscophotographer #dalycityphotographer #thrilltheworld #zombiemakeup… https://www.instagram.com/p/bpnqvdkgmqf/?utm_source=ig_twitter_share&amp;igshid=1owhrkfw7v9s6",2018-11-01 01:47:22+00:00,#ashtonboni #sanfranciscophotographer #dalycityphotographer #thrilltheworld #zombiemakeup,ashtonboni,,0,0,https://twitter.com/ashtonboni/status/1057811301383241729,1,1,47,0,0,"Happy Halloween everyone! From the archives: Coverage of Thrill the world in Chico, CA #ashtonboni #sanfranciscophotographer #dalycityphotographer #thrilltheworld #zombiemakeup… ",0,"Chico, CA",1
,Butte County,1.06e+18,"happy halloween from damien! whoteeney!!! @oroville, california https://www.instagram.com/p/bpnstbnf_zdk_arvkey2_kgk_fj0fjmp1thg-e0/?utm_source=ig_twitter_share&amp;igshid=14rgouyrwg3qg",2018-11-01 02:00:58+00:00,,SeanC111,,0,0,https://twitter.com/SeanC111/status/1057814727731175429,1,2,0,0,0,"Happy Halloween from Damien! WHOTEENEY!!! @Oroville, California ",0,"Oroville, CA",1
,"Paradise, CA",1.06e+18,"happy halloween from harry potter and danaerys targaryan! @chico, california https://www.instagram.com/p/bpnfvfogwcyhahruts3tt8jomhvj0khclls1cu0/?utm_source=ig_twitter_share&amp;igshid=w7q170tpbeb",2018-11-01 00:12:17+00:00,,itoddsmama,,0,0,https://twitter.com/itoddsmama/status/1057787372555780096,1,0,12,0,0,"Happy Halloween from Harry Potter and Danaerys Targaryan! @Chico, California ",0,"Chico, CA",1
,"Paradise, CA",1.06e+18,happy halloween! #halloween #chambermusic @wine time https://www.instagram.com/p/bpnuzzpa9v-/?utm_source=ig_twitter_share&amp;igshid=1p58un15jgjsz,2018-11-01 02:24:39+00:00,#halloween #chambermusic,NStateSymphony,,0,0,https://twitter.com/NStateSymphony/status/1057820683726655488,1,2,24,0,0,Happy Halloween! #halloween #chambermusic @Wine Time ,0,"Chico, CA",1
792.0,"Paradise, CA",1.06e+18,happy hump day -link in bio . . . . . #photographer #instatravel #follow #beautiful #nature #love #instalike #california #instagram #photo #pmgridchallenge #picoftheday… https://www.instagram.com/p/bp4vc7af6qj/?utm_source=ig_twitter_share&amp;igshid=1jgdcyqw3n2mv,2018-11-07 16:55:59+00:00,#photographer #instatravel #follow #beautiful #nature #love #instalike #california #instagram #photo #pmgridchallenge #picoftheday,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1060214289510760449,7,16,55,0,0,happy Hump Day -link in bio . . . . . #photographer #instatravel #follow #beautiful #nature #love #instalike #california #instagram #photo #pmgridchallenge #picoftheday… ,0,"Paradise, CA",1
,"Paradise, CA",1.06e+18,happy saturday vote . . . . . #photooftheday #instadaily #travel #photo #photographer #flyinghorsedesigncom #beautiful #nature #picoftheday #instagram #instalike #photography #follow… https://www.instagram.com/p/bpube1mfsvn/?utm_source=ig_twitter_share&amp;igshid=1bjln1tbl7va7,2018-11-03 16:45:11+00:00,#photooftheday #instadaily #travel #photo #photographer #flyinghorsedesigncom #beautiful #nature #picoftheday #instagram #instalike #photography #follow,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058762020353384449,3,16,45,0,0,Happy Saturday VOTE . . . . . #photooftheday #instadaily #travel #photo #photographer #flyinghorsedesigncom #beautiful #nature #picoftheday #instagram #instalike #photography #follow… ,0,"Paradise, CA",1
,"Paradise, CA",1.06e+18,happy saturday vote . . . . . #photooftheday #instadaily #travel #photo #photographer #flyinghorsedesigncom #beautiful #nature #picoftheday #instagram #instalike #photography #follow… https://www.instagram.com/p/bpubjyel9zg/?utm_source=ig_twitter_share&amp;igshid=15fkqels0aso1,2018-11-03 16:49:24+00:00,#photooftheday #instadaily #travel #photo #photographer #flyinghorsedesigncom #beautiful #nature #picoftheday #instagram #instalike #photography #follow,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058763081696735232,3,16,49,0,0,Happy Saturday VOTE . . . . . #photooftheday #instadaily #travel #photo #photographer #flyinghorsedesigncom #beautiful #nature #picoftheday #instagram #instalike #photography #follow… ,0,"Paradise, CA",1
,"Paradise, CA",1.06e+18,happy sunday sunshine makers! you light up the world with your happy! #happy #life #love #advice #dothis #success #youhavethepower #action #smile #brightwnlives… https://www.instagram.com/trudikrupocki/p/bpxtayqhkmu/?utm_source=ig_twitter_share&amp;igshid=1t6t8ifz8ica3,2018-11-04 23:19:38+00:00,#happy #life #love #advice #dothis #success #youhavethepower #action #smile #brightwnlives,gratefulcake,,0,0,https://twitter.com/gratefulcake/status/1059223676233625601,4,23,19,0,0,Happy Sunday sunshine makers! You light up the world with your happy! #happy #life #love #advice #dothis #success #youhavethepower #action #smile #brightwnlives… ,0,"Chico, CA",1
87.0,"Paradise, CA",1.07e+18,"happy thanksgiving from our home to yours. briana, shawn and charlie brought mashed potatoes and a side of fun. charlie (1 year old) brought the dance party! #family #chicoca… https://www.instagram.com/p/bqgrk8jhhnx/?utm_source=ig_twitter_share&amp;igshid=1wq12l0xjy03u",2018-11-23 05:07:50+00:00,#family #chicoca,CuratedTravelHL,,0,0,https://twitter.com/CuratedTravelHL/status/1065834285779820544,23,5,7,1,0,"Happy Thanksgiving from our home to yours. Briana, Shawn and Charlie brought mashed potatoes and a side of fun. Charlie (1 year old) brought the dance party! #family #chicoca… ",0,"Chico, CA",1
126.0,"Paradise, CA",1.07e+18,happy thanksgiving from our pack paradise lake “paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we… https://www.instagram.com/p/bqfjxuyfqsz/?utm_source=ig_twitter_share&amp;igshid=1csrg7mujtuyt,2018-11-22 14:56:45+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065620104887574528,22,14,56,1,1,Happy Thanksgiving from our pack Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we… ,1,"Paradise, CA",0
88.0,"Paradise, CA",1.07e+18,"happy thanksgiving from the men and women of #rtf12, assigned to butte county in the search and recovery effort. californiafirefighter montecitostrong @sbcityfirepio… https://www.instagram.com/p/bqgmlbmfnkh/?utm_source=ig_twitter_share&amp;igshid=12sk3qanb32ih",2018-11-23 04:27:45+00:00,#rtf12,montecitofire,@SBCityFirePIO,1,0,https://twitter.com/montecitofire/status/1065824197665058816,23,4,27,1,1,"Happy Thanksgiving from the men and women of #rtf12, assigned to Butte County in the Search and Recovery effort. californiafirefighter montecitostrong @SBCityFirePIO… ",1,"Chico, CA",1
29.0,"Oroville, CA",1.07e+18,"happy thanksgiving! @gridley, california https://www.instagram.com/p/bqfadyxdgha/?utm_source=ig_twitter_share&amp;igshid=1axvnkdu1bxfj",2018-11-22 17:19:03+00:00,,RobinTheis8,,0,0,https://twitter.com/RobinTheis8/status/1065655914894712833,22,17,19,1,0,"Happy Thanksgiving! @Gridley, California ",0,"Gridley, CA",1
86.0,"Paradise, CA",1.07e+18,"happy thanksgiving!! @chico, california https://www.instagram.com/p/bqg45x7fbkm/?utm_source=ig_twitter_share&amp;igshid=llb3fxd9xivp",2018-11-23 07:09:13+00:00,,MirandaParkyn,,0,0,https://twitter.com/MirandaParkyn/status/1065864832757493760,23,7,9,1,0,"happy thanksgiving!! @Chico, California ",0,"Chico, CA",1
,"Paradise, CA",1.06e+18,happy world vegan day! thank you all for being so awesome! treat yourself to some vegan goodies today! #chicovegan #friendsnotfood #someonenotsomething #choosekindness #worldveganday… https://www.instagram.com/p/bpo_bc3ntxw/?utm_source=ig_twitter_share&amp;igshid=n5xyexxwywr8,2018-11-01 14:07:20+00:00,#chicovegan #friendsnotfood #someonenotsomething #choosekindness #worldveganday,chicovegan,,0,0,https://twitter.com/chicovegan/status/1057997521442750464,1,14,7,0,0,Happy World Vegan Day! Thank you all for being so awesome! Treat yourself to some vegan goodies today! #chicovegan #friendsnotfood #someonenotsomething #choosekindness #worldveganday… ,0,"Chico, CA",1
,"Paradise, CA",1.06e+18,have a nice weekend... tap bio link . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel… https://www.instagram.com/p/bpsgmmflfgv/?utm_source=ig_twitter_share&amp;igshid=abj5wvqjmyv6,2018-11-02 22:51:22+00:00,#photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058491789064065024,2,22,51,0,0,have a nice weekend... Tap bio link . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel… ,0,"Paradise, CA",1
,"Paradise, CA",1.06e+18,have a nice weekend... tap bio link . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel… https://www.instagram.com/p/bpsgssplkav/?utm_source=ig_twitter_share&amp;igshid=19znwm88vox0a,2018-11-02 22:52:19+00:00,#photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058492025606070272,2,22,52,0,0,have a nice weekend... Tap bio link . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel… ,0,"Paradise, CA",1
,"Paradise, CA",1.06e+18,have you ever been so relaxed you didn’t have a care in the world? #sacramento #california #throwback #rosegarden #vacation #norcal #deathgrips #roses #garden #nature #relax #peaceful… https://www.instagram.com/p/bp0shrxgob6/?utm_source=ig_twitter_share&amp;igshid=1j5umo9o9w253,2018-11-05 23:25:55+00:00,#Sacramento #California #throwback #RoseGarden #Vacation #NorCal #DeathGrips #Roses #Garden #Nature #Relax #Peaceful,jacqueling35,,0,0,https://twitter.com/jacqueling35/status/1059587645783724032,5,23,25,0,0,Have you ever been so relaxed you didn’t have a care in the world? #Sacramento #California #throwback #RoseGarden #Vacation #NorCal #DeathGrips #Roses #Garden #Nature #Relax #Peaceful… ,0,"Sacramento, CA",1
193.0,"Paradise, CA",1.07e+18,heartbreak for miles in chico. grateful to so many of the first responders & firefighters who helped this community. looking forward to joining @todayshow @alroker to help thank them. @… https://www.instagram.com/p/bqaxysshvvg/?utm_source=ig_twitter_share&amp;igshid=juimv7s1g5dp,2018-11-20 22:15:13+00:00,,NMoralesNBC,@TODAYshow @alroker,2,0,https://twitter.com/NMoralesNBC/status/1065005672021049344,20,22,15,1,1,Heartbreak for miles in Chico. Grateful to so many of the first responders & firefighters who helped this community. Looking forward to joining @todayshow @alroker to help thank them. @… ,1,"Chico, CA",1
358.0,"Paradise, CA",1.06e+18,hell. the city of paradise. gone. completely. over 650 feared dead. burnt alive. this is an unprecedented catastrophe. outside of the large cities… https://www.instagram.com/p/bqqn5bxgosujx3fsoj_hz2xqtehluam5yqoua40/?utm_source=ig_twitter_share&amp;igshid=1m2du97knuik2,2018-11-16 19:48:09+00:00,,AndyThrelfall,,0,0,https://twitter.com/AndyThrelfall/status/1063519107654418432,16,19,48,1,1,Hell. The city of Paradise. Gone. Completely. Over 650 feared dead. Burnt alive. This is an unprecedented catastrophe. Outside of the large cities… ,1,"Paradise, CA",0
,"Durham, CA",1.06e+18,"hello. your friend is looking for you @sonoma, california https://www.instagram.com/p/bp0sr5tgohk/?utm_source=ig_twitter_share&amp;igshid=srmn1m3kdqb5",2018-11-05 23:27:16+00:00,,atajes,,0,0,https://twitter.com/atajes/status/1059587986352992256,5,23,27,0,0,"Hello. Your friend is looking for you @Sonoma, California ",0,"Sonoma, CA",1
598.0,"Paradise, CA",1.06e+18,"helltown, californiaに写真を投稿しましたhttps://www.instagram.com/p/bqcv02oha9a/?utm_source=ig_twitter_share&amp;igshid=1w8rn8u83lren",2018-11-11 10:24:26+00:00,,Highwired,,0,0,https://twitter.com/Highwired/status/1061565306932527104,11,10,24,1,0,"Helltown, ",0,"Paradise, CA",1
436.0,"Paradise, CA",1.06e+18,help our brothers and sisters out! heatstrapsusa is doing things! this past week 70+ firefighters lost their homes in california. these brave men and women left their own homes to try and… https://www.instagram.com/p/bqlgvlulzs7/?utm_source=ig_twitter_share&amp;igshid=69xu3kp5jyoj,2018-11-14 23:49:08+00:00,,flowandvent,,0,0,https://twitter.com/flowandvent/status/1062854979592040448,14,23,49,1,1,Help our brothers and sisters out! heatstrapsusa is doing things! This past week 70+ firefighters lost their homes in California. These brave men and women left their own homes to try and… ,1,"Paradise, CA",0
365.0,Butte County,1.06e+18,"helping out in oroville today. look at this smoke...reminds me of fog but it's much more dangerous. #oroville #california #freeway @oroville, california https://www.instagram.com/p/bqtmfgrh-hs/?utm_source=ig_twitter_share&amp;igshid=1m8cnsg65v20r",2018-11-17 23:31:04+00:00,#oroville #california #freeway,landopeezy,,0,0,https://twitter.com/landopeezy/status/1063937597829988353,17,23,31,1,1,"Helping out in Oroville today. Look at this smoke...reminds me of fog but it's much more dangerous. #oroville #california #freeway @Oroville, California ",0,"Oroville, CA",1
251.0,"Paradise, CA",1.06e+18,here's my heart. and why it's broken! still very angry & have a different prospective on life & the way of living. #paradisestrong #ridgestrong #paradise… https://www.instagram.com/p/bqxhvrxaglowqnyotahyttva4jogi-nmjjy1qa0/?utm_source=ig_twitter_share&amp;igshid=pqzfgibzh8y3,2018-11-19 15:52:24+00:00,#ParadiseStrong #RidgeStrong #Paradise,goodforshona,,0,1,https://twitter.com/goodforshona/status/1064546944830357504,19,15,52,1,1,Here's my heart. And why it's broken! Still very angry & have a different prospective on life & the way of living. #ParadiseStrong #RidgeStrong #Paradise… ,0,"Paradise, CA",0
290.0,"Paradise, CA",1.06e+18,here’s a harsh glimpse of another american city wiped off the face of the map. thank you calfire for everything you do. this afternoon we will start distributing cash cards to the victims… https://www.instagram.com/p/bqvzggyaqp9/?utm_source=ig_twitter_share&amp;igshid=330hp6i6rtuy,2018-11-18 19:58:19+00:00,,michaelcapponi,,4,2,https://twitter.com/michaelcapponi/status/1064246444838801410,18,19,58,1,1,Here’s a harsh glimpse of another American city wiped off the face of the map. Thank you calfire for everything you do. This afternoon we will start distributing cash cards to the victims… ,1,"Paradise, CA",1
471.0,"Paradise, CA",1.06e+18,"here’s a look at #campfire damage in #magalia off ponderosa and skyway @kcranews @magalia, california https://www.instagram.com/kcravickigonzalez/p/bqi0gyqnm9y/?utm_source=ig_twitter_share&amp;igshid=1eflp9u7mp2y0",2018-11-13 22:50:40+00:00,#CampFire #Magalia,VickiGonzaleztv,@kcranews,9,0,https://twitter.com/VickiGonzaleztv/status/1062477875687895040,13,22,50,1,1,"Here’s a look at #CampFire damage in #Magalia off Ponderosa and Skyway @kcranews @Magalia, California ",1,"Magalia, CA",1
