tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,text_nourl,key_score,from_locations
112.0,"Oroville, CA",1.0627131764904141e+18,Another deployment to a fire evacuee shelter in the books. I learned a lot from the Carr Fire and took it with me to the Camp Fire. The people of Paradise and… https://www.instagram.com/p/BqKf1gWnZLJanvul3A06axJCMQ6lADN52afyLo0/?utm_source=ig_twitter_share&amp;igshid=tb0h7wop04pj,2018-11-14 14:25:40+00:00,,cas_a_diddle,,0,0,https://twitter.com/cas_a_diddle/status/1062713176490414080,14,14,25,1,Another deployment to a fire evacuee shelter in the books. I learned a lot from the Carr Fire and took it with me to the Camp Fire. The people of Paradise and… ,2,"Oroville, CA"
451.0,"Paradise, CA",1.062731929219416e+18,Took a small detour yesterday eve. Thank you 12 Volt Tattoo! #buttecountystrong #530 #Chico #Paradise #Oroville #buttecounty #wildfire #throughthesmoke #strength #love #life… https://www.instagram.com/trudikrupocki/p/BqKoYbMnghM/?utm_source=ig_twitter_share&amp;igshid=fvsa26phv0b6,2018-11-14 15:40:11+00:00,#buttecountystrong #Chico #Paradise #Oroville #buttecounty #wildfire #throughthesmoke #strength #love #life,gratefulcake,,0,0,https://twitter.com/gratefulcake/status/1062731929219416064,14,15,40,1,Took a small detour yesterday eve. Thank you 12 Volt Tattoo! #buttecountystrong #530 #Chico #Paradise #Oroville #buttecounty #wildfire #throughthesmoke #strength #love #life… ,2,"Chico, CA"
450.0,"Paradise, CA",1.0627377723546584e+18,Chico CA Wed Nov 14th AM Forecast: TODAY Hazy Hi 69 TONIGHT Hazy Lo 43,2018-11-14 16:03:24+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1062737772354658304,14,16,3,1,Chico CA Wed Nov 14th AM Forecast: TODAY Hazy Hi 69 TONIGHT Hazy Lo 43,0,"Chico, CA"
449.0,"Paradise, CA",1.062749752373248e+18,Horse Found ‘Shivering Uncontrollably’ after Surviving Camp Fire in Backyard Pool,2018-11-14 16:51:00+00:00,,FOX40,,4,1,https://twitter.com/FOX40/status/1062749752373248001,14,16,51,1,Horse Found ‘Shivering Uncontrollably’ after Surviving Camp Fire in Backyard Pool,1,"Paradise, CA"
512.0,Butte County,1.0627546647756472e+18,"We got the uncontrollable giggles when this guy won big on a machine the other night. I think it's cause we always joke & say 'lets win dinner before we leave' & usually he does, with a… https://www.instagram.com/p/BqKyt1IHxqt/?utm_source=ig_twitter_share&amp;igshid=gxzcx6u5b5k5",2018-11-14 17:10:31+00:00,,SummaCeleste,,0,0,https://twitter.com/SummaCeleste/status/1062754664775647233,14,17,10,1,"We got the uncontrollable giggles when this guy won big on a machine the other night. I think it's cause we always joke & say 'lets win dinner before we leave' & usually he does, with a… ",0,"Oroville East, CA"
448.0,"Paradise, CA",1.0627705954341806e+18,"Remember when this was the biggest issue in #chicocalifornia for what seemed like weeks? The good old days :( @Chico, California https://www.instagram.com/guillermomash/p/BqK59aSnDHi/?utm_source=ig_twitter_share&amp;igshid=1n38nfv9g8uc1",2018-11-14 18:13:49+00:00,#chicocalifornia,WoAroof,,0,0,https://twitter.com/WoAroof/status/1062770595434180608,14,18,13,1,"Remember when this was the biggest issue in #chicocalifornia for what seemed like weeks? The good old days :( @Chico, California ",0,"Chico, CA"
447.0,"Paradise, CA",1.0627725648487546e+18,"More is coming today. The generosity of alum, friends and total strangers is overwhelming. @Chico, California https://www.instagram.com/p/BqK63Wsn4TW/?utm_source=ig_twitter_share&amp;igshid=1t6lpjqcayxo",2018-11-14 18:21:39+00:00,,2ndheartmom,,0,0,https://twitter.com/2ndheartmom/status/1062772564848754688,14,18,21,1,"More is coming today. The generosity of alum, friends and total strangers is overwhelming. @Chico, California ",0,"Chico, CA"
509.0,Butte County,1.0627741527031973e+18,Feather: Running,2018-11-14 18:27:58+00:00,,whats_running,,0,0,https://twitter.com/whats_running/status/1062774152703197194,14,18,27,1,Feather: Running,0,Butte County
446.0,"Paradise, CA",1.0627847346427576e+18,"Running for our lives at 9am on Thursday November 9, 2018. We are safe and so are our pets. We are living in a Red Cross shelter at Neighborhood Church in Chico, Ca. The town of Paradise… https://www.instagram.com/p/BqLATfnnAqm/?utm_source=ig_twitter_share&amp;igshid=16oxblma57sbb",2018-11-14 19:10:00+00:00,,PStregagirl,,0,1,https://twitter.com/PStregagirl/status/1062784734642757632,14,19,10,1,"Running for our lives at 9am on Thursday November 9, 2018. We are safe and so are our pets. We are living in a Red Cross shelter at Neighborhood Church in Chico, Ca. The town of Paradise… ",0,"Chico, CA"
445.0,"Paradise, CA",1.062787237560156e+18,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-14 19:19:57+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062787237560156160,14,19,19,1,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic ,1,"Paradise, CA"
444.0,"Paradise, CA",1.0627911024937902e+18,"Amazing V-Teamers in our Chico, CA store supporting the community of Paradise in their recovery efforts. This team has been open to serve customers since the fires began. #fearless… https://www.instagram.com/p/BqLDSBsAgGj/?utm_source=ig_twitter_share&amp;igshid=tcd0o7v377e4",2018-11-14 19:35:19+00:00,#fearless,TamiErwinVZ,,9,0,https://twitter.com/TamiErwinVZ/status/1062791102493790208,14,19,35,1,"Amazing V-Teamers in our Chico, CA store supporting the community of Paradise in their recovery efforts. This team has been open to serve customers since the fires began. #fearless… ",0,"Chico, CA"
443.0,"Paradise, CA",1.0628010445545554e+18,"My beautiful cousin and her husband appreciate all the support they are receiving. They, like everyone else, lost it all. Their spirits are great, their hearts heavy with the losses of the… https://www.instagram.com/p/BqLHzsxHagV/?utm_source=ig_twitter_share&amp;igshid=1ms6d9rmm7a1",2018-11-14 20:14:49+00:00,,lamack,,0,0,https://twitter.com/lamack/status/1062801044554555392,14,20,14,1,"My beautiful cousin and her husband appreciate all the support they are receiving. They, like everyone else, lost it all. Their spirits are great, their hearts heavy with the losses of the… ",0,"Paradise, CA"
442.0,"Paradise, CA",1.0628072701808476e+18,"I’m having an emotional and powerful week in California at the Soil Heath Academy with Ray Archuleta, Gabe Brown, and about 40 other brilliant instructors and farmer/ranchers. We’re a… https://www.instagram.com/p/BqLKowCBR9T/?utm_source=ig_twitter_share&amp;igshid=1w1nnd6ffre1e",2018-11-14 20:39:33+00:00,,SarahBeeGirl,,0,0,https://twitter.com/SarahBeeGirl/status/1062807270180847616,14,20,39,1,"I’m having an emotional and powerful week in California at the Soil Heath Academy with Ray Archuleta, Gabe Brown, and about 40 other brilliant instructors and farmer/ranchers. We’re a… ",0,"Chico, CA"
441.0,"Paradise, CA",1.0628130767334687e+18,"I M A G I N E: - (Watch Til The End. G O D Is Good.) A Father Drives His Family Through A High Way, Surrounded By The Outrageous Wild Fire . As His Daughter In The BackSeat Prays For… https://www.instagram.com/p/BqGRDNrhDcz/?utm_source=ig_twitter_share&amp;igshid=1bp7hzu17ts4p",2018-11-14 21:02:38+00:00,,WeedyBeats,,0,0,https://twitter.com/WeedyBeats/status/1062813076733468677,14,21,2,1,"I M A G I N E: - (Watch Til The End. G O D Is Good.) A Father Drives His Family Through A High Way, Surrounded By The Outrageous Wild Fire . As His Daughter In The BackSeat Prays For… ",1,"Paradise, CA"
502.0,Butte County,1.062815063499776e+18,"#CampFire daily chapel services at OroNaz. For a half an hour each afternoon we are gathering for worship, encouragement, reading of scripture and prayer. @Oroville Church of the Nazarene https://www.instagram.com/p/BqLOLzwnpqv/?utm_source=ig_twitter_share&amp;igshid=1s4i8fpz9v815",2018-11-14 21:10:31+00:00,#CampFire,OroNazChurch,,2,0,https://twitter.com/OroNazChurch/status/1062815063499776003,14,21,10,1,"#CampFire daily chapel services at OroNaz. For a half an hour each afternoon we are gathering for worship, encouragement, reading of scripture and prayer. @Oroville Church of the Nazarene ",1,"South Oroville, CA"
440.0,"Paradise, CA",1.0628164107102208e+18,"@12volttattoo made this amazing picture for the Camp Fire. I was not affected by the fires personally. I do have co-workers, friends, former co-workers, friends of friends, and all their… https://www.instagram.com/p/BqLOoDRHyEz/?utm_source=ig_twitter_share&amp;igshid=d4xfrbs7aw1e",2018-11-14 21:15:53+00:00,,originalorange6,,0,0,https://twitter.com/originalorange6/status/1062816410710220801,14,21,15,1,"@12volttattoo made this amazing picture for the Camp Fire. I was not affected by the fires personally. I do have co-workers, friends, former co-workers, friends of friends, and all their… ",0,"Chico, CA"
439.0,"Paradise, CA",1.0628173182694072e+18,"Las imágenes de antes y después muestran la devastación que el Camp Fire tuvo en #Paradise, #California. El incendio ya era el más letal y destructivo de la historia del estado, dejando al… https://www.instagram.com/p/BqLO1mVgw53/?utm_source=ig_twitter_share&amp;igshid=pxfitqzxxvxu",2018-11-14 21:19:29+00:00,#Paradise #California,javillanueva67,,1,0,https://twitter.com/javillanueva67/status/1062817318269407232,14,21,19,1,"Las imágenes de antes y después muestran la devastación que el Camp Fire tuvo en #Paradise, #California. El incendio ya era el más letal y destructivo de la historia del estado, dejando al… ",1,"Paradise, CA"
438.0,"Paradise, CA",1.0628243599313265e+18,Couple ‘Adopted’ 93-Year-Old Veteran after His Town Burned in Camp Fire,2018-11-14 21:47:28+00:00,,FOX40,,1,0,https://twitter.com/FOX40/status/1062824359931326470,14,21,47,1,Couple ‘Adopted’ 93-Year-Old Veteran after His Town Burned in Camp Fire,1,"Paradise, CA"
437.0,"Paradise, CA",1.0628432326215187e+18,"#campfire Paradise, CA @Paradise, California https://www.instagram.com/p/BqLa_qPgBoB/?utm_source=ig_twitter_share&amp;igshid=230ebz4tm5fx",2018-11-14 23:02:27+00:00,#campfire,emany2k,,0,0,https://twitter.com/emany2k/status/1062843232621518848,14,23,2,1,"#campfire Paradise, CA @Paradise, California ",1,"Paradise, CA"
436.0,"Paradise, CA",1.0628549795920403e+18,Help our brothers and sisters out! heatstrapsusa is doing things! This past week 70+ firefighters lost their homes in California. These brave men and women left their own homes to try and… https://www.instagram.com/p/BqLgVlulZS7/?utm_source=ig_twitter_share&amp;igshid=69xu3kp5jyoj,2018-11-14 23:49:08+00:00,,flowandvent,,0,0,https://twitter.com/flowandvent/status/1062854979592040448,14,23,49,1,Help our brothers and sisters out! heatstrapsusa is doing things! This past week 70+ firefighters lost their homes in California. These brave men and women left their own homes to try and… ,1,"Paradise, CA"
435.0,"Paradise, CA",1.0628556468679352e+18,"RISE. #campfire #paradise #california #californiafires #rebirth #nature #renewal #forest #forestfire #fire #inspiration @Chico, California https://www.instagram.com/p/BqLgpK5nNKa/?utm_source=ig_twitter_share&amp;igshid=1bj161or98iuy",2018-11-14 23:51:47+00:00,#campfire #paradise #california #californiafires #rebirth #nature #renewal #forest #forestfire #fire #inspiration,DraperStudios,,0,0,https://twitter.com/DraperStudios/status/1062855646867935232,14,23,51,1,"RISE. #campfire #paradise #california #californiafires #rebirth #nature #renewal #forest #forestfire #fire #inspiration @Chico, California ",4,"Chico, CA"
434.0,"Paradise, CA",1.0628571045942927e+18,"Oh boy! I never claimed to be good at candy making thank goodness, because this was a fail for sure. Except the taste it tastes #yummylicious so not a complete fail. Thank… https://www.instagram.com/p/BqLhTmunyah/?utm_source=ig_twitter_share&amp;igshid=1kfo5h0xtlx73",2018-11-14 23:57:35+00:00,#yummylicious,itry2frog1st,,0,0,https://twitter.com/itry2frog1st/status/1062857104594292744,14,23,57,1,"Oh boy! I never claimed to be good at candy making thank goodness, because this was a fail for sure. Except the taste it tastes #yummylicious so not a complete fail. Thank… ",0,"Chico, CA"
433.0,"Paradise, CA",1.062858345714012e+18,"I’ve lost track of the day. It happened last Thursday. It was a typical morning to take a walk in the park, but from the moment we we looked up into the sky... our hearts dropped. We knew… https://www.instagram.com/p/BqLh3ouFR_O/?utm_source=ig_twitter_share&amp;igshid=t4xiejuazk54",2018-11-15 00:02:31+00:00,,alisontravels,,0,0,https://twitter.com/alisontravels/status/1062858345714012160,15,0,2,1,"I’ve lost track of the day. It happened last Thursday. It was a typical morning to take a walk in the park, but from the moment we we looked up into the sky... our hearts dropped. We knew… ",0,"Chico, CA"
432.0,"Paradise, CA",1.0628625992877016e+18,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-15 00:19:25+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062862599287701505,15,0,19,1,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic ,1,"Paradise, CA"
431.0,"Paradise, CA",1.0628646498869491e+18,"The day our world in Butte County changed. Where to donate #CampFire. A fresh blog post on Curated Travel at link and at @CuratedTravelHL. #chicoca #chicocalifornia #campfire2018 @Chico,… https://www.instagram.com/p/BqLku1GnX84/?utm_source=ig_twitter_share&amp;igshid=1fyasoqp2ezxi",2018-11-15 00:27:34+00:00,#CampFire #chicoca #chicocalifornia #campfire2018,CuratedTravelHL,@CuratedTravelHL,1,1,https://twitter.com/CuratedTravelHL/status/1062864649886949377,15,0,27,1,"The day our world in Butte County changed. Where to donate #CampFire. A fresh blog post on Curated Travel at link and at @CuratedTravelHL. #chicoca #chicocalifornia #campfire2018 @Chico,… ",1,"Chico, CA"
491.0,Butte County,1.0628653023194808e+18,My mom got me an actual mask but I couldn’t get it before I had to go out so this will do in the meantime. It’s crazy going out like this I feel like an… https://www.instagram.com/p/BqLlCLKHxW3YplsNBPVobAbDLvcGttCkDGtROs0/?utm_source=ig_twitter_share&amp;igshid=1hc7u8iwag4fm,2018-11-15 00:30:09+00:00,,AicheleBree,,0,0,https://twitter.com/AicheleBree/status/1062865302319480837,15,0,30,1,My mom got me an actual mask but I couldn’t get it before I had to go out so this will do in the meantime. It’s crazy going out like this I feel like an… ,0,"Thermalito, CA"
430.0,"Paradise, CA",1.062873670111117e+18,Chico CA Wed Nov 14th PM Forecast: TONIGHT Hazy Lo 41 THURSDAY Hazy Hi 71,2018-11-15 01:03:24+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1062873670111117312,15,1,3,1,Chico CA Wed Nov 14th PM Forecast: TONIGHT Hazy Lo 41 THURSDAY Hazy Hi 71,0,"Chico, CA"
429.0,"Paradise, CA",1.062878073543123e+18,"“And the peace of God, which transcends all understanding, will guard your hearts and your minds in Christ Jesus.” Philippians 4:7 NIV #firefighter #calfire #firstresponders… https://www.instagram.com/p/BqLq1xMFYy5/?utm_source=ig_twitter_share&amp;igshid=o8am3qg5wndy",2018-11-15 01:20:54+00:00,#firefighter #calfire #firstresponders,AaronComfortDog,,1,0,https://twitter.com/AaronComfortDog/status/1062878073543122944,15,1,20,1,"“And the peace of God, which transcends all understanding, will guard your hearts and your minds in Christ Jesus.” Philippians 4:7 NIV #firefighter #calfire #firstresponders… ",2,"Chico, CA"
428.0,"Paradise, CA",1.06287880286532e+18,Never ever thought my family would be the recipient of one of these kind of letters and little gifts. ••••• #campfire #paradisestrong #hamiltonelementary #kindness #redcross #paradise… https://www.instagram.com/p/BqLrJ4OHPJU/?utm_source=ig_twitter_share&amp;igshid=1bztvuba2wqvm,2018-11-15 01:23:48+00:00,#campfire #paradisestrong #hamiltonelementary #kindness #redcross #paradise,PStregagirl,,0,0,https://twitter.com/PStregagirl/status/1062878802865319937,15,1,23,1,Never ever thought my family would be the recipient of one of these kind of letters and little gifts. ••••• #campfire #paradisestrong #hamiltonelementary #kindness #redcross #paradise… ,1,"Paradise, CA"
